labels 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64
27 0.000300731 1.62179e-05 0.000347372 0.000153961 1.8886e-05 0.000125177 0.00016953 0.000108107 0.000176354 0.000360434 8.64836e-05 0.00144867 0.000111099 0.000293892 0.000305135 0.000417068 0.000169586 0.000314958 1.42632e-05 1.05657e-05 0.000546437 4.63987e-05 0.000164565 0.000595122 0.000118159 0.00123598 0.000325645 0.986147 0.000123923 2.06055e-05 0.000117339 0.000243727 0.000408122 7.25369e-05 2.93601e-05 6.28119e-05 0.000411306 6.88102e-05 0.000153914 8.52371e-05 0.000248771 5.10026e-05 0.000360166 5.46477e-05 1.69012e-05 1.48759e-05 0.000327249 1.23241e-05 3.81119e-05 0.000440724 8.26833e-05 0.000704411 0.000345739 9.60609e-05 0.000125366 1.46387e-05 0.000108838 9.00005e-05 0.000381105 5.68782e-05 4.52617e-05 0.000100121 0.000300871 1.50388e-05 4.26064e-05
28 0.00250435 0.00439466 0.00306348 0.0219489 0.00210115 0.0505012 0.0139114 0.00171019 0.0165518 0.0070048 0.00231317 0.014805 0.00712798 0.00851937 0.0100671 0.00552276 0.0128388 0.00702892 0.00420312 0.00415063 0.00305965 0.00654937 0.00300111 0.0125273 0.00773288 0.00287419 0.00469105 0.00476687 0.316118 0.00333217 0.00657441 0.00511734 0.00283985 0.00169452 0.0028001 0.00257097 0.00460967 0.00479293 0.00334319 0.00249503 0.00943368 0.00510828 0.0110489 0.00312382 0.00369972 0.00291206 0.0018205 0.00344453 0.00301593 0.00497235 0.00653891 0.00271677 0.00467122 0.00293167 0.299917 0.00384598 0.00320563 0.00265996 0.00268728 0.00210153 0.00563198 0.00322768 0.00514492 0.0021053 0.00227451
29 0.00114077 0.0682665 0.00110565 0.00119152 0.00293162 0.00174448 0.00105566 0.00649485 0.00130483 0.00165185 0.00307284 0.00171154 0.00136883 0.00118692 0.00480688 0.00437365 0.00204111 0.00151712 0.0276342 0.00848959 0.0019797 0.0040526 0.00179404 0.00318282 0.00261193 0.00259439 0.0031753 0.00227174 0.00124179 0.676793 0.00203846 0.0039043 0.00373754 0.00251059 0.00291273 0.001651 0.00112374 0.00472887 0.00120096 0.00234333 0.00101689 0.0175433 0.00140142 0.00443125 0.00936498 0.00748706 0.00292369 0.0194427 0.00689526 0.00135015 0.00121153 0.00288126 0.00230368 0.00974291 0.00122118 0.00502174 0.00117194 0.00719825 0.00447403 0.00351774 0.00744446 0.00156513 0.0011281 0.00516155 0.00516089
30 0.00422835 6.4671e-05 0.000125405 0.000467319 0.0001955 0.000979869 0.00152679 0.000131394 0.00105989 0.000804992 0.000133619 0.000807827 0.0026975 0.00695817 0.000397917 0.000304471 0.00353387 0.00570217 9.51539e-05 0.000735232 0.000373264 0.000215176 0.00429673 0.0044356 0.00967014 0.000249755 0.00116045 0.000395912 0.00103316 0.000191796 0.815865 0.000333129 0.00221721 9.25744e-05 8.14404e-05 0.000161747 0.00150995 0.00136628 0.0020091 0.0032777 0.00286877 7.8012e-05 0.00290505 0.000268822 8.04122e-05 7.70531e-05 0.000132131 7.10964e-05 0.00250794 0.00351683 0.00628182 0.00335701 0.00111896 0.000173596 0.000691935 0.000137929 0.092727 0.000292628 0.00166817 9.2404e-05 0.000431539 0.000140439 0.000353414 7.47626e-05 6.64455e-05
31 0.0001797 0.000225342 0.000203141 0.00015758 0.000205797 0.000135311 0.000104842 0.00144457 0.000119509 0.000399447 0.000132755 0.000123493 0.000138593 0.000312866 0.000296443 0.000820891 6.28569e-05 0.000743493 0.00026282 0.000148705 0.000278355 0.000138652 0.0030841 0.000717305 0.000104083 0.000476319 0.000199459 0.000489377 0.000144547 0.000887476 0.00209785 0.569153 0.00759087 0.000342174 0.00217784 0.000349126 0.000192188 0.000306508 0.000139732 0.000373401 9.34274e-05 0.000235522 0.000343989 0.000494819 0.000212756 0.000210969 0.000779231 0.000149645 0.00023448 0.00036572 0.000118369 0.00103625 0.00128051 0.000296583 0.000121876 0.000153938 0.00113895 0.388355 0.00446653 0.000347658 0.00240243 0.000428235 0.000163505 0.000426766 0.000682375
32 0.00201373 0.001352 0.00167691 0.00232774 0.000906051 0.00162437 0.00241444 0.00148469 0.00482323 0.00211899 0.0101546 0.00410026 0.00149222 0.00275754 0.00182184 0.00150273 0.00172445 0.00348546 0.00141275 0.00151901 0.00538955 0.00183153 0.00344644 0.00910021 0.0022589 0.0017329 0.0028556 0.0106889 0.00190007 0.00129104 0.00240393 0.00369425 0.425685 0.0048859 0.000549609 0.00156273 0.00332974 0.0040807 0.00173845 0.00445383 0.00226322 0.00199902 0.0029222 0.00745729 0.00141679 0.000997965 0.0040338 0.00130915 0.00175242 0.00461025 0.00284678 0.00905432 0.00409237 0.00205187 0.00302609 0.00135165 0.00422294 0.00148219 0.382759 0.0056919 0.00329867 0.00101571 0.00223979 0.00235042 0.00216182
33 0.000228189 0.000937539 0.000512291 0.000344196 0.000411435 0.000407311 0.000534094 0.00298176 0.000404317 0.000268284 0.0056471 0.000430654 0.00020373 0.000332599 0.000281017 0.0003018 0.000291374 0.000484911 0.0008419 0.000622068 0.0035293 0.000436226 0.00487498 0.00404004 0.000238036 0.000323655 0.000272179 0.00224447 0.000691056 0.000513867 0.000397445 0.00529437 0.00282965 0.577215 0.00411806 0.00258133 0.000406626 0.000535555 0.000203061 0.00054581 0.000261085 0.00149942 0.000284003 0.00147287 0.00113456 0.000833366 0.00223993 0.000814831 0.00208144 0.000503483 0.000209536 0.00034083 0.000404999 0.000891389 0.000461488 0.000847164 0.000347705 0.00319796 0.00270748 0.342041 0.00565469 0.000961096 0.00147764 0.00101331 0.000562156
34 0.000300509 0.00200809 0.000462232 0.000454277 0.000952566 0.000417658 0.000327175 0.00392415 0.000516311 0.000438499 0.000572366 0.000428787 0.00033903 0.000345556 0.000748829 0.000922781 0.000295173 0.000881878 0.00209753 0.000877853 0.00159327 0.00060427 0.00435133 0.00204173 0.000399355 0.000720831 0.000518821 0.000815528 0.000713771 0.00222399 0.000829549 0.0111991 0.00110643 0.0109025 0.871833 0.0016905 0.000381083 0.000760946 0.000298461 0.000742117 0.000386895 0.00113512 0.000663727 0.000961678 0.00197174 0.00106198 0.00248679 0.00146427 0.00194864 0.000346319 0.000288304 0.000461299 0.000622787 0.0017461 0.000496813 0.00143287 0.000529838 0.0101927 0.00111466 0.00529798 0.0305363 0.00121662 0.000646268 0.000893361 0.00105947
35 0.000618327 0.00833739 0.0086454 0.00196867 0.0014625 0.0030863 0.000953512 0.0556426 0.00108284 0.000860903 0.0185659 0.00245954 0.000947185 0.00259119 0.00466433 0.0027048 0.00122761 0.00239216 0.00648879 0.0078098 0.0089652 0.00480746 0.00472403 0.00247128 0.000952693 0.00272467 0.00141942 0.0027158 0.00202693 0.00446794 0.00121831 0.00794062 0.00214656 0.0276818 0.0156594 0.475991 0.00158256 0.00262006 0.000846395 0.00166624 0.00173069 0.00634539 0.00297215 0.00337833 0.00465435 0.00395182 0.00645798 0.00505839 0.00407535 0.00157985 0.00108879 0.00256225 0.000926357 0.0065224 0.00244056 0.00374482 0.00120933 0.00742248 0.00408868 0.0255305 0.0162191 0.177094 0.00146826 0.00253547 0.00180473
36 0.00724318 8.33917e-05 0.000913003 0.00805922 0.000422683 0.00097265 0.00374599 0.000121171 0.035043 0.00196944 0.000392693 0.0037963 0.00164399 0.0121052 0.000490755 0.000222078 0.00436562 0.00271293 0.00010138 0.000848587 0.000142158 0.000151004 0.000569504 0.000831327 0.00747913 0.00047279 0.000966845 0.00130964 0.00503345 9.15828e-05 0.00104866 0.000260132 0.000290929 0.000129557 0.000112749 0.000210815 0.844351 0.000732716 0.00126821 0.0037542 0.0224118 0.000264815 0.000842183 0.000190872 9.39044e-05 0.000256618 0.000161537 8.99011e-05 0.00147068 0.0046008 0.00593502 0.000749173 0.000637693 0.000105914 0.00135293 0.000116256 0.00274452 0.000166888 0.000563247 0.000162438 0.000280135 0.00046032 0.00160098 0.000118568 0.000163083
37 0.00619213 0.000748995 0.000902958 0.00298097 0.00124194 0.0188075 0.019268 0.000638532 0.00259116 0.00235506 0.00230397 0.00467074 0.00565537 0.0245005 0.00326065 0.00204805 0.00364834 0.002963 0.000763067 0.00216838 0.00522086 0.00557106 0.00257358 0.00591944 0.00558056 0.00161672 0.00166325 0.00227178 0.00365179 0.000650113 0.0195859 0.00203082 0.00206179 0.000634442 0.000405396 0.00102736 0.00145719 0.725435 0.00341353 0.0320992 0.0029158 0.00111064 0.00445759 0.0118124 0.00088846 0.00103398 0.00303211 0.000721992 0.00191021 0.00283222 0.00480877 0.00339978 0.00134556 0.00213844 0.00295976 0.00227097 0.0111807 0.00106201 0.00305931 0.0006132 0.00137938 0.00122601 0.00129051 0.00097633 0.000994508
39 0.0121123 0.000421769 0.000576445 0.00226347 0.00186494 0.00836073 0.0297543 0.000259467 0.00259909 0.00130194 0.00190776 0.00123794 0.00858468 0.00579439 0.00112401 0.000498982 0.00554463 0.0037027 0.000664116 0.00599056 0.00120249 0.00146001 0.00193252 0.00251633 0.00845998 0.000508432 0.00146923 0.000637662 0.00183886 0.000444076 0.0140848 0.000626574 0.000942382 0.000282984 0.000239602 0.000540646 0.00390664 0.0251067 0.00448966 0.778513 0.00490278 0.000769573 0.00257317 0.00420754 0.000653598 0.00101894 0.000644256 0.000644193 0.00195077 0.00135556 0.00504214 0.000889122 0.000966088 0.000562971 0.00127921 0.00145193 0.0194358 0.000463296 0.00296336 0.000344461 0.000601985 0.000818132 0.00117076 0.000817015 0.000706739
40 0.00833997 0.00012253 0.000875231 0.000725177 0.0001315 0.000549067 0.00179983 0.000126989 0.00247729 0.00155939 0.000155757 0.00243661 0.00623954 0.00164678 0.00494845 0.00135697 0.0378544 0.00464039 0.000117102 0.000111456 0.000653696 0.00027872 0.000300945 0.000832105 0.00803475 0.00148297 0.0100907 0.00617895 0.00120751 0.00011625 0.00103588 0.000287243 0.000336401 0.000167994 0.000136807 0.000320131 0.0145532 0.000353997 0.0059638 0.00108698 0.852065 0.000899676 0.00167701 0.000227602 0.00010723 0.00011549 0.000182721 0.000100828 0.000806242 0.00374776 0.00322604 0.000962509 0.00159239 0.000221962 0.000914382 0.000205113 0.000974854 0.000184633 0.000562065 0.000207038 0.000181598 0.000471863 0.000465556 0.000162893 0.000103912
41 0.00140314 0.011074 0.00191669 0.00249034 0.00382468 0.0122396 0.00345519 0.00335286 0.00238282 0.00233701 0.00588458 0.0016586 0.0022349 0.00127993 0.00456681 0.00583444 0.00167097 0.0017768 0.0115896 0.00439693 0.00393775 0.00687012 0.00215194 0.00705842 0.00152017 0.00364128 0.00207505 0.00207733 0.00462984 0.0141693 0.00149999 0.0020318 0.00199492 0.00556189 0.00884558 0.00194648 0.00185994 0.0102097 0.00201339 0.00657708 0.00213248 0.65949 0.00138519 0.0125965 0.0137137 0.00301551 0.00282267 0.0108607 0.00379794 0.00238257 0.00186858 0.00326278 0.00182857 0.0178507 0.00384996 0.0252896 0.00137429 0.00307985 0.0040809 0.00655319 0.00742442 0.00222601 0.00154605 0.0213773 0.0101488
42 0.00375625 0.00122212 0.00476026 0.00588632 0.00235135 0.0056135 0.00625483 0.00090967 0.0202719 0.0036381 0.00753717 0.0034914 0.00357259 0.0024342 0.00273075 0.000787901 0.00475222 0.00135099 0.00107673 0.00156581 0.00310071 0.00207087 0.00201915 0.00364554 0.00371324 0.00150905 0.00315083 0.00168474 0.00842041 0.00060002 0.0019862 0.00352838 0.00194078 0.00211251 0.00253799 0.00577062 0.0132698 0.00134449 0.00278641 0.00631282 0.0139646 0.00297497 0.769916 0.00111004 0.00102974 0.000844545 0.00126543 0.000843858 0.00141375 0.00209744 0.00165073 0.00209484 0.00315043 0.00080759 0.00734963 0.00114206 0.00290901 0.00141384 0.00181654 0.00197076 0.00283104 0.00524914 0.0143795 0.00114416 0.00116196
43 0.00399168 0.00135409 0.00126438 0.00208792 0.00319463 0.0214198 0.0127626 0.00119941 0.00204227 0.00169646 0.00585441 0.0049702 0.00418022 0.00901999 0.00571054 0.0067862 0.0025926 0.00714292 0.00135816 0.00118857 0.0178675 0.00819603 0.00715199 0.0137027 0.00377896 0.00471721 0.00201693 0.0061772 0.00257067 0.0010492 0.00715436 0.00333617 0.00609436 0.000960503 0.000682838 0.00129839 0.00254597 0.0459201 0.00353843 0.0231006 0.00273736 0.00466798 0.00260871 0.651752 0.0016113 0.00071766 0.00807191 0.00112198 0.00388044 0.0108971 0.00471823 0.00779465 0.00376706 0.00580665 0.0022693 0.00348736 0.00453027 0.00162132 0.00835172 0.00104535 0.00134376 0.00147715 0.00129736 0.00150649 0.00123989
47 0.00249177 0.0460529 0.00560408 0.00585606 0.00674173 0.00932151 0.00397724 0.0077815 0.00384559 0.00401468 0.00493987 0.00411462 0.00526445 0.00377208 0.0109584 0.00988532 0.00324116 0.00357014 0.0908407 0.0309404 0.00430005 0.0354868 0.00448336 0.00612653 0.00449705 0.00671811 0.0045917 0.0038996 0.00499081 0.016067 0.004618 0.00473669 0.00285137 0.0031437 0.00495919 0.00638554 0.00322567 0.00451499 0.00386505 0.00486043 0.00456011 0.0183841 0.00329112 0.00897603 0.151488 0.0227295 0.00701536 0.254923 0.0030791 0.00274964 0.00585912 0.00575764 0.00335677 0.0151741 0.00468479 0.0292092 0.00394563 0.00516059 0.00381891 0.00405118 0.00650311 0.00740226 0.00220664 0.0149407 0.0131982
45 0.00283539 0.0406455 0.00290992 0.00290517 0.00826902 0.00629136 0.00306347 0.00646055 0.0020288 0.00254938 0.00822712 0.00223269 0.00222589 0.00272465 0.0158073 0.0120139 0.00158542 0.00227004 0.0175098 0.124017 0.00239669 0.00565121 0.00255187 0.0058364 0.00264949 0.00166403 0.00301532 0.00220276 0.00330284 0.00556084 0.00465139 0.00590481 0.00362968 0.00491091 0.00278825 0.00597891 0.00252719 0.00286255 0.00169931 0.0106777 0.00219833 0.00693499 0.0023923 0.00525921 0.035958 0.44869 0.00653592 0.0539719 0.00128811 0.00127757 0.00271362 0.00161119 0.00573679 0.0025047 0.00291826 0.00563909 0.00340558 0.00489413 0.00433354 0.00688694 0.0101181 0.00393507 0.00299179 0.00649992 0.0242705
46 0.00107225 0.00230441 0.00465682 0.00134023 0.0033854 0.00214314 0.00138149 0.00750718 0.00200083 0.00122215 0.00428868 0.00175697 0.00165602 0.00137105 0.0028688 0.00183873 0.00108236 0.00151126 0.00215854 0.00123529 0.0180828 0.00534559 0.00376613 0.00444005 0.00105686 0.00359121 0.00255666 0.0105344 0.000853195 0.00127646 0.00209873 0.0145406 0.00386177 0.00696858 0.00184126 0.00458148 0.00225835 0.00286001 0.00163931 0.00188296 0.00253404 0.00226349 0.0051636 0.0100886 0.00211294 0.00100386 0.784908 0.00289717 0.000795221 0.00119649 0.00121347 0.00362506 0.00452345 0.00401797 0.000929415 0.00409038 0.00206586 0.00522277 0.00347294 0.00632377 0.00226129 0.00351835 0.0019941 0.00172858 0.00123078
49 0.00128598 1.62471e-05 0.000279629 0.000311343 3.92514e-05 0.000157217 0.000169208 3.92703e-05 0.00030129 0.000601893 6.47542e-05 0.000679178 0.00035302 0.0092442 0.000195397 0.000171399 0.00173624 0.00263085 1.56937e-05 2.43492e-05 0.000176745 4.63372e-05 0.00276304 0.00310672 0.00153453 0.000532619 0.00108602 0.00216356 0.000278737 2.52109e-05 0.000293186 9.12692e-05 0.000349313 4.11634e-05 2.42268e-05 4.74228e-05 0.00163964 0.000200839 0.000346695 0.000147112 0.000593578 0.000129846 0.000333193 0.000111189 1.4816e-05 1.51674e-05 3.46781e-05 9.68569e-06 0.00276638 0.948521 0.00146448 0.00950559 0.00172472 8.43135e-05 0.000186883 2.1092e-05 0.000600814 3.6223e-05 0.000362336 4.67073e-05 3.5459e-05 6.66393e-05 9.2185e-05 1.80867e-05 1.4126e-05
24 0.0148305 0.000553586 0.00157572 0.00305381 0.000639967 0.0023078 0.00235575 0.000546156 0.00223858 0.00563953 0.000624598 0.00173326 0.00369749 0.0224536 0.000746128 0.000519526 0.0108202 0.00243025 0.000574854 0.00164311 0.000462571 0.00062402 0.00199783 0.00383168 0.446788 0.000832055 0.0245324 0.00101232 0.00276545 0.000597899 0.00379177 0.000597969 0.00126535 0.000439423 0.000393144 0.000834698 0.00775362 0.00180998 0.00260241 0.00219614 0.0124589 0.0010926 0.00418206 0.000694105 0.000663491 0.00065526 0.000349012 0.000497735 0.00429791 0.00939361 0.360204 0.00451153 0.00222926 0.000433898 0.00204104 0.000548385 0.00456782 0.000447273 0.00146324 0.000529732 0.000932906 0.00118591 0.00127587 0.000508034 0.000722742
51 0.00631282 0.000347271 0.00330911 0.0010925 0.000676155 0.0013204 0.00196082 0.000937203 0.00135259 0.0144566 0.000924407 0.00213221 0.00319543 0.00820683 0.00204149 0.00361306 0.00356027 0.0019155 0.00034002 0.000335153 0.00312159 0.00124759 0.00216889 0.00367731 0.00485811 0.0183467 0.0115458 0.0140936 0.00121248 0.000522577 0.0041697 0.00592237 0.00196285 0.000400842 0.000416346 0.000619756 0.00232837 0.00139773 0.00270351 0.000896762 0.00278457 0.00106758 0.0117725 0.00121789 0.000338342 0.000228103 0.00117796 0.000271691 0.0010155 0.015223 0.00305146 0.786 0.0228744 0.00249178 0.0014423 0.000410332 0.00130096 0.00210763 0.00167414 0.000347963 0.000670427 0.000741884 0.00103987 0.000399934 0.000706583
52 0.00362291 0.000854438 0.00358853 0.00156278 0.00119236 0.00125745 0.00119678 0.00107461 0.0014767 0.0250133 0.000814227 0.00125729 0.00398053 0.00223712 0.0011445 0.00131175 0.00627808 0.0026892 0.000886196 0.000698077 0.000903762 0.00077937 0.00206011 0.00276807 0.00464763 0.00245428 0.0114873 0.0029522 0.0028552 0.00099818 0.00197042 0.00367607 0.00297883 0.000444662 0.000627001 0.000803447 0.00287058 0.00068643 0.00214552 0.000853126 0.00356783 0.00226594 0.0243605 0.000787231 0.000792976 0.000429628 0.00046893 0.000664725 0.00183896 0.00819228 0.00313784 0.0187756 0.807432 0.00110249 0.00387809 0.000961812 0.00147554 0.00174144 0.00195756 0.000511665 0.000847703 0.00105141 0.000725823 0.000795642 0.00113703
53 0.00691382 0.00753362 0.00358992 0.0027358 0.00236424 0.0197525 0.00937939 0.00295267 0.00383167 0.00404938 0.00229204 0.00405468 0.0258576 0.00912832 0.0241065 0.0472702 0.00845325 0.00325447 0.00415759 0.00231502 0.0122898 0.0182249 0.00285311 0.00907949 0.00570338 0.018023 0.00651121 0.0107019 0.00547653 0.00571625 0.00479936 0.00556735 0.00246476 0.00144132 0.0015723 0.00271942 0.0102321 0.00490264 0.0191322 0.00252353 0.00777785 0.0349192 0.00627192 0.00993172 0.0039533 0.00214751 0.00729437 0.00299183 0.00552066 0.0435763 0.00945704 0.0159764 0.0134837 0.455694 0.00556705 0.00442642 0.00426736 0.00438907 0.00340955 0.00145266 0.00219059 0.00310317 0.00137846 0.0051759 0.00171733
28 0.000258866 0.000482664 0.00154828 0.00479161 0.000250417 0.00742635 0.0011785 0.000315637 0.0028525 0.000682773 0.00105542 0.00350902 0.000946938 0.00256578 0.0025926 0.00100468 0.00133558 0.00114893 0.000478692 0.000779992 0.000840241 0.00118844 0.00055224 0.00389759 0.000841045 0.00058426 0.000686176 0.00133151 0.483159 0.000471874 0.00067897 0.000701938 0.000778245 0.00053681 0.000344265 0.00144846 0.00115148 0.00108769 0.000492208 0.000561686 0.00125288 0.00114022 0.00234158 0.0005589 0.000336625 0.00033375 0.000364484 0.00028965 0.00111543 0.00185825 0.000931317 0.000925965 0.000488334 0.0005455 0.442919 0.000368682 0.00076127 0.000332368 0.000730151 0.000751638 0.00149184 0.001711 0.00126199 0.000323383 0.000326638
55 0.00173876 0.0147265 0.00371107 0.00479344 0.00669539 0.00664094 0.00476088 0.00335199 0.00397708 0.00207306 0.0035997 0.00308563 0.00553145 0.00214574 0.00783877 0.00433541 0.00312985 0.00225904 0.0157753 0.00490501 0.00415851 0.0394861 0.00413909 0.00381466 0.00348283 0.00472389 0.00376996 0.00257327 0.0044024 0.00790902 0.00836753 0.00366443 0.00217151 0.00309566 0.00501757 0.00456711 0.00167686 0.0244585 0.0042807 0.00607977 0.00331836 0.0321751 0.0027479 0.0100611 0.0251826 0.00563357 0.00807453 0.0294604 0.00259161 0.00279308 0.00380432 0.00362031 0.00168824 0.0461221 0.00333353 0.459751 0.00289038 0.0046793 0.00327042 0.00403403 0.00604845 0.0040658 0.00161245 0.0794298 0.00669776
56 0.00201915 3.48817e-05 0.000133672 0.000344291 0.000128053 0.000812337 0.000819994 7.38094e-05 0.00051156 0.000603011 0.000199544 0.000419707 0.00103175 0.00418236 0.000342664 0.000128076 0.00244384 0.00808373 5.58357e-05 0.000581592 0.000226679 0.000139527 0.00381608 0.00335438 0.00240052 0.000112484 0.000432018 0.00023524 0.000747162 8.09134e-05 0.0750424 0.000213875 0.00118075 9.50267e-05 5.84743e-05 0.000133788 0.00285168 0.0010038 0.00100468 0.00393263 0.00118832 4.21241e-05 0.0017722 0.000185555 3.82733e-05 6.94337e-05 7.51889e-05 3.43749e-05 0.0013266 0.00302353 0.00216948 0.00100051 0.00108025 7.59757e-05 0.000418364 9.76861e-05 0.864741 0.000154279 0.00149305 0.000112197 0.000307277 0.000147068 0.000336991 4.83273e-05 5.01431e-05
31 0.000642051 0.000857275 0.000693957 0.000485144 0.000501603 0.000480318 0.000333034 0.00414451 0.000486361 0.0017382 0.000379458 0.000411382 0.000799811 0.00093369 0.000996233 0.0025872 0.000277906 0.00160479 0.00120722 0.000602858 0.000819125 0.000682159 0.0126511 0.00250334 0.000395854 0.00179086 0.0007225 0.00169773 0.000617245 0.00317325 0.00492716 0.482768 0.0328218 0.000745369 0.00386163 0.000711932 0.000555644 0.000785755 0.000665915 0.00109244 0.000362774 0.00121931 0.0013188 0.00132619 0.00103268 0.000719261 0.00238463 0.000720106 0.000963216 0.00132176 0.000503063 0.00326951 0.00444229 0.00155195 0.000657605 0.000793408 0.0031426 0.374126 0.0159805 0.0010779 0.00466097 0.000756456 0.000437294 0.00136557 0.00171494
32 0.00045791 0.000231735 0.000273237 0.000348323 0.00023317 0.000190304 0.000528614 0.00019248 0.00173131 0.000242144 0.000923524 0.00129661 0.000485661 0.000872628 0.000374092 0.000236177 0.000315474 0.00195185 0.000125491 0.000171037 0.0010936 0.000185712 0.00108112 0.00251953 0.000394023 0.000270842 0.000407706 0.00166466 0.000342584 0.000192424 0.000791023 0.00144511 0.502001 0.000695372 0.000103555 0.000319335 0.000863485 0.000587048 0.000874626 0.00126573 0.000855353 0.000313576 0.000381824 0.000863742 0.000132637 8.85244e-05 0.000366733 0.000113333 0.000763684 0.00191691 0.000528922 0.00163343 0.000612212 0.000314462 0.00075905 0.000179192 0.000789316 0.00064968 0.457541 0.00108604 0.000382746 0.000343504 0.000237805 0.000545783 0.000319788
